url,series_name
https://www.espncricinfo.com/series/icc-world-twenty20-2007-08-286109/bangladesh-vs-sri-lanka-19th-match-group-f-287871/match-report,"ICC World Twenty20 (in South Africa)
https://www.espncricinfo.com/series/icc-world-twenty20-2007-08-286109/south-africa-vs-new-zealand-20th-match-group-e-287872/match-report,"ICC World Twenty20 (in South Africa)
https://www.espncricinfo.com/series/icc-world-twenty20-2007-08-286109/england-vs-india-21st-match-group-e-287873/match-report,"ICC World Twenty20 (in South Africa)
https://www.espncricinfo.com/series/icc-world-twenty20-2007-08-286109/australia-vs-sri-lanka-22nd-match-group-f-287874/match-report,"ICC World Twenty20 (in South Africa)
https://www.espncricinfo.com/series/icc-world-twenty20-2007-08-286109/bangladesh-vs-pakistan-23rd-match-group-f-287875/match-report,"ICC World Twenty20 (in South Africa)
https://www.espncricinfo.com/series/icc-world-twenty20-2007-08-286109/south-africa-vs-india-24th-match-group-e-287876/match-report,"ICC World Twenty20 (in South Africa)
https://www.espncricinfo.com/series/icc-world-twenty20-2007-08-286109/india-vs-pakistan-final-287879/match-report,"ICC World Twenty20 (in South Africa)
https://www.espncricinfo.com/series/new-zealand-tour-of-south-africa-2007-08-287842/south-africa-vs-new-zealand-only-t20i-298795/match-report,"New Zealand in South Africa T20I Match
https://www.espncricinfo.com/series/australia-tour-of-india-2007-08-297424/india-vs-australia-only-t20i-297800/match-report,"Australia in India T20I Match
https://www.espncricinfo.com/series/new-zealand-tour-of-australia-2007-08-291319/australia-vs-new-zealand-only-t20i-291343/match-report,"New Zealand in Australia T20I Match
https://www.espncricinfo.com/series/west-indies-tour-of-zimbabwe-and-south-africa-2007-08-287844/south-africa-vs-west-indies-1st-t20i-319112/match-report,"West Indies in South Africa T20I Series
https://www.espncricinfo.com/series/west-indies-tour-of-zimbabwe-and-south-africa-2007-08-287844/south-africa-vs-west-indies-2nd-t20i-298804/match-report,"West Indies in South Africa T20I Series
https://www.espncricinfo.com/series/india-tour-of-australia-2007-08-291320/australia-vs-india-only-t20i-291356/match-report,"India in Australia T20I Match
https://www.espncricinfo.com/series/england-tour-of-new-zealand-2007-08-300413/new-zealand-vs-england-1st-t20i-300435/match-report,"England in New Zealand T20I Series
https://www.espncricinfo.com/series/england-tour-of-new-zealand-2007-08-300413/new-zealand-vs-england-2nd-t20i-300436/match-report,"England in New Zealand T20I Series
https://www.espncricinfo.com/series/bangladesh-tour-of-pakistan-2007-08-343065/pakistan-vs-bangladesh-only-t20i-343764/match-report,"Bangladesh in Pakistan T20I Match
https://www.espncricinfo.com/series/new-zealand-tour-of-england-and-scotland-2008-296889/england-vs-new-zealand-only-t20i-296903/match-report,"New Zealand in England T20I Match
https://www.espncricinfo.com/series/australia-tour-of-west-indies-2008-319125/west-indies-vs-australia-only-t20i-319142/match-report,"Australia in West Indies T20I Match
https://www.espncricinfo.com/series/t20-canada-2008-09-361644/sri-lanka-vs-zimbabwe-1st-match-361653/match-report,"T20 Canada (in Canada)
https://www.espncricinfo.com/series/t20-canada-2008-09-361644/canada-vs-pakistan-2nd-match-361654/match-report,"T20 Canada (in Canada)
